,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class,subject,trial
1966,0.013324,0.027627,0.03553,0.004806,0.005715,-0.013458,sit,1,5
1967,0.022008,0.016059,-0.00926,-0.013085,-0.000953,2.9e-05,sit,1,5
1968,0.031562,-0.0073599999999999,-0.0219819999999999,-0.008668,0.00325,-0.014891,sit,1,5
1969,0.0251419999999999,-0.024332,-0.034824,6.500000000000001e-05,-0.002459,-0.001104,sit,1,5
1970,0.003814,-0.02743,-0.040309,0.008395,0.0040729999999999,0.004961,sit,1,5
1971,-0.006908,-0.045475,-0.04677,0.009517,0.000524,0.005563,sit,1,5
1972,0.011197,-0.033891,-0.028499,0.0028,0.028481,-0.004935,sit,1,5
1973,0.0069409999999999,-0.009461,-0.007197,-0.00935,0.037318,-0.006442,sit,1,5
1974,-0.005922,-0.000981,0.014065,-0.008994,0.018569,-0.025608,sit,1,5
1975,-0.014462,0.0064659999999999,0.023611,0.00112,-0.018413,-0.01793,sit,1,5
1976,-0.00705,0.013815,0.043949,-0.002313,-0.017344,-0.010611,sit,1,5
1977,0.009997,0.006308,0.041942,0.001489,-0.003964,0.014712,sit,1,5
1978,0.021862,0.0021379999999999,0.008916,0.004593,-0.00089,0.004324,sit,1,5
1979,0.005926,-0.005173,-0.013619,0.000231,4e-05,-0.018777,sit,1,5
1980,-0.01549,-0.026391,-0.016946,0.0030399999999999,-0.005742,-0.014352,sit,1,5
1981,-0.009136,-0.0307,-0.010486,0.006207,-0.0069409999999999,-0.011007,sit,1,5
1982,0.001591,-0.012648,-0.005092,0.0115769999999999,-6.2e-05,-0.006024,sit,1,5
1983,0.002748,0.013956,0.001291,0.006957,0.007899,-0.011757,sit,1,5
1984,-0.0004669999999999,0.0203199999999999,0.010874,-0.001901,0.011599,-0.0134849999999999,sit,1,5
1985,-0.009076,0.008583,0.01618,-0.004575,0.01102,-0.005698,sit,1,5
1986,-0.020866,8.9e-05,0.019313,-0.002516,0.011833,-0.002094,sit,1,5
1987,-0.024115,-0.012674,0.0171699999999999,-0.001816,0.010365,0.004625,sit,1,5
1988,-0.014534,-0.021212,0.012974,0.003425,0.007315,0.001548,sit,1,5
1989,-0.004942,-0.020193,0.016245,0.000648,0.004351,-0.007059,sit,1,5
1990,-0.011343,-0.018049,0.018334,-0.000579,0.0057399999999999,-0.0126489999999999,sit,1,5
1991,-0.008147,-0.022309,0.015156,-0.001862,0.005825,-0.012601,sit,1,5
1992,0.00146,-0.023399,0.0130879999999999,3.2e-05,-0.001111,-0.012328,sit,1,5
1993,0.015358,-0.0181169999999999,0.012111,0.00373,-0.000907,-0.014011,sit,1,5
1994,0.013215,-0.018118,0.014232,0.006204,0.002001,-0.008849,sit,1,5
1995,0.007896,-0.021268,0.0077909999999999,0.009015,-0.0048909999999999,-0.008138,sit,1,5
1996,0.007973,-0.005284,0.006703,0.010901,-0.002553,-0.011362,sit,1,5
1997,0.003792,0.0128449999999999,0.0055829999999999,0.004541,0.002982,-0.009568,sit,1,5
1998,-0.0004509999999999,0.013943,0.001279,0.003628,0.004154,-0.005939,sit,1,5
1999,0.001686,0.0150009999999999,0.001292,-0.000815,0.009175,-0.003153,sit,1,5
2000,0.001666,0.012862,0.003431,-0.00176,0.009119,-0.002101,sit,1,5
2001,0.004852,0.009655,0.003457,0.002677,0.009431,-0.008689,sit,1,5
2002,0.0070069999999999,0.009669,-0.00187,0.00187,0.015813,-0.005459,sit,1,5
2003,0.005901,8.9e-05,-0.002934,-0.004272,0.007291,-0.0073319999999999,sit,1,5
2004,0.006931,-0.015865,-0.010384,-0.004252,-0.004294,-0.009574,sit,1,5
2005,0.01873,6.4e-05,-0.008186,0.003202,-0.0002,-0.011569,sit,1,5
2006,0.016648,0.018156,-0.001814,0.002154,0.003776,-0.005647,sit,1,5
2007,0.025189,0.014947,-0.006023,-0.003353,-0.002746,-0.004425,sit,1,5
2008,0.024103,0.006445,-0.010293,0.000617,0.00075,-0.0128169999999999,sit,1,5
2009,0.017689,0.00115,-0.012467,0.009053,-0.000389,-0.015994,sit,1,5
2010,0.00707,0.01078,-0.013621,0.006294,-0.007118,-0.0104359999999999,sit,1,5
2011,0.015669,0.0235389999999999,-0.0146439999999999,0.009092,-0.009072,-0.010437,sit,1,5
2012,0.016846,0.0544039999999999,-0.0082659999999999,0.009653,0.005574,-0.004258,sit,1,5
2013,0.016873,0.061857,-0.0072069999999999,-0.001363,0.015009,0.004405,sit,1,5
2014,0.0008619999999999,0.0534179999999999,-0.0147879999999999,-0.020528,0.006868,0.0031079999999999,sit,1,5
2015,-0.008851,0.021522,-0.022293,-0.021902,0.008388,-0.003453,sit,1,5
2016,-0.011105,-0.0061649999999999,-0.023343,-0.0028539999999999,0.009123,-0.019988,sit,1,5
2017,-0.000424,0.0054789999999999,-0.013668,0.015735,-0.003189,-0.020336,sit,1,5
2018,0.00494,0.022462,-0.002969,0.008753,-0.005829,-0.01967,sit,1,5
2019,0.010256,0.017122,-0.003993,0.004346,0.0022329999999999,-0.0035549999999999,sit,1,5
2020,0.013546,0.02462,-0.016799,0.0032359999999999,0.008661,0.0008439999999999,sit,1,5
2021,0.008239,0.024665,-0.023245,0.002146,0.010346,-0.004751,sit,1,5
2022,-0.003616,0.004441,-0.016893,0.013131,-0.000393,-0.006196,sit,1,5
2023,0.001651,0.00118,-0.005101,0.012489,0.002054,0.00104,sit,1,5
2024,-0.002598,0.0128849999999999,0.002332,0.0117159999999999,0.0030269999999999,0.00605,sit,1,5
2025,-0.000436,0.016087,-0.0008609999999999,-0.000316,0.008046,-0.007403,sit,1,5
2026,0.008084,0.002251,-0.011466,-0.003336,0.007964,-0.009412,sit,1,5
2027,0.015497,-0.007401,-0.007123,0.001053,0.012753,-0.014194,sit,1,5
2028,0.013347,0.002143,0.005668,0.003854,0.006788,-0.0080439999999999,sit,1,5
2029,0.0112129999999999,0.010639,0.014188,0.000848,0.00554,-0.004333,sit,1,5
2030,0.0111939999999999,0.0085,0.016327,0.000816,0.003129,-0.00577,sit,1,5
2031,0.013333,0.009558,0.01634,-0.002317,0.001773,-0.002492,sit,1,5
2032,0.011209,0.013818,0.0184569999999999,-0.001141,-0.002475,-0.0107599999999999,sit,1,5
2033,0.010143,-0.003155,0.001379,-0.007631,-0.002982,-0.009571,sit,1,5
2034,-0.013409,-0.0424019999999999,-0.020099,0.006987,-0.004436,-0.003094,sit,1,5
2035,-0.015586,-0.039249,-0.0072989999999999,0.002569,0.000672,-0.003438,sit,1,5
2036,-0.017532,-0.003012,-0.010568,-0.006284,0.003677,-0.016689,sit,1,5
2037,-0.011073,0.013992,-0.006272,0.000146,0.0024809999999999,-0.015977,sit,1,5
2038,-0.006825,0.0097159999999999,-0.0062369999999999,0.003472,0.0068349999999999,-0.014656,sit,1,5
2039,0.008101,-0.005199,-0.018933,-0.004033,0.004608,-0.006305,sit,1,5
2040,0.008087,-0.033861,-0.044534,-0.00731,-0.002873,-0.000619,sit,1,5
2041,0.003696,-0.042442,-0.025324,0.0335149999999999,-0.011574,-0.004184,sit,1,5
2042,-0.004874,0.00637,0.0311709999999999,0.033697,0.01383,-0.010908,sit,1,5
2043,-0.0208509999999999,0.025551,0.044918,0.007909,0.010761,-0.006225,sit,1,5
2044,-0.042151,0.012927,0.023421,-0.014303,0.0069069999999999,0.0179819999999999,sit,1,5
2045,-0.046437,-0.011479,0.003126,0.002217,-0.008164,-0.0003129999999999,sit,1,5
2046,0.004733,0.015896,0.039769,0.019966,0.0233759999999999,-0.035897,sit,1,5
2047,-0.017672,0.018096,0.041745,-0.0130419999999999,0.0149729999999999,-0.003572,sit,1,5
2048,-0.056033,-0.011437,0.000921,-0.011317,-0.00032,0.01474,sit,1,5
2049,-0.000551,-0.0286029999999999,-0.016829,-0.008161,0.0052759999999999,-0.019826,sit,1,5
2050,0.018595,-0.0329649999999999,-0.008144,0.005314,0.011606,-0.020318,sit,1,5
2051,0.016497,-0.005342,0.011035,0.006593,0.008357,-0.017527,sit,1,5
2052,0.011297,0.02132,0.007759,-0.003725,0.0017989999999999,-0.005678,sit,1,5
2053,0.011302,0.012836,-0.001844,-0.006467,-0.003972,-0.00357,sit,1,5
2054,0.018709,-0.004222,-0.004975,0.003001,-0.003511,-0.007823,sit,1,5
2055,0.015547,-0.000993,-0.010342,0.003512,-0.002204,-0.003013,sit,1,5
2056,-0.001503,0.002267,-0.011533,0.002845,-0.003102,-0.0067469999999999,sit,1,5
2057,-0.002607,-0.006251,-0.01153,0.0028829999999999,-0.000148,-0.009369,sit,1,5
2058,0.002703,-0.007352,-0.007218,0.005046,0.003731,-0.008528,sit,1,5
2059,0.008032,0.001114,0.0024219999999999,0.00509,0.005271,-0.012356,sit,1,5
2060,0.013366,0.011706,0.013128,0.0033049999999999,0.0065879999999999,-0.011745,sit,1,5
2061,0.008031,0.0191509999999999,0.020559,-0.0006349999999999,0.00504,-0.005561,sit,1,5
2062,-0.000508,0.0149319999999999,0.017299,-0.007253,-0.002836,-0.003759,sit,1,5
2063,-0.00267,-0.002062,0.006624,-0.0010789999999999,-0.002532,-0.004417,sit,1,5
2064,0.004817,0.004295,0.008804,0.006878,0.003966,-0.0097299999999999,sit,1,5
2065,0.010198,0.023418,0.017363,-0.00266,0.012997,-0.001246,sit,1,5
2066,0.000629,0.023481,0.009818,-0.009825,0.010864,0.000319,sit,1,5
2067,0.000561,-0.003107,-0.0019,-0.001872,-0.004569,-0.011331,sit,1,5
2068,-0.009018,-0.0041259999999999,-0.009436,0.004715,-0.008782,-0.016809,sit,1,5
2069,-0.004774,0.004326,0.00447,0.004995,-0.004938,-0.017807,sit,1,5
2070,0.009125,0.012792,0.006693,0.0071579999999999,0.003921,-0.007597,sit,1,5
2071,0.014497,0.011747,-0.002882,0.011183,0.00728,-0.003388,sit,1,5
2072,-0.000454,0.008604,-0.002982,0.006401,0.005483,-0.005824,sit,1,5
2073,-0.000525,-0.001008,0.003439,0.004792,-0.000558,-0.004779,sit,1,5
2074,0.002647,0.001078,0.012004,0.00874,0.000242,-0.00413,sit,1,5
2075,0.005905,0.01385,0.0120109999999999,0.008768,-0.000508,-0.005145,sit,1,5
2076,-0.005808,0.019212,0.010863,0.005309,0.0067379999999999,-0.0018219999999999,sit,1,5
2077,-0.00689,0.010715,0.005525,0.001053,0.009761,-0.004765,sit,1,5
2078,-0.006943,-0.006308,0.000205,-0.003315,0.005713,-0.0076599999999999,sit,1,5
2079,-0.003777,-0.014837,-0.000831,0.003009,0.0042759999999999,-0.01168,sit,1,5
2080,-0.000542,-0.007391,-0.000817,0.005499,0.003065,-0.009958,sit,1,5
2081,0.003763,0.001117,-0.000798,0.005731,0.004575,-0.010383,sit,1,5
2082,0.002692,-0.006311,-0.007205,-0.001867,-0.000938,-0.0061329999999999,sit,1,5
2083,0.009051,-0.013799,-0.0050149999999999,0.002823,-0.0018059999999999,-0.00883,sit,1,5
2084,0.004778,-0.007434,0.002431,0.005345,0.005281,-0.008845,sit,1,5
2085,-0.008001,0.00112,0.005535,0.001355,0.0072159999999999,-0.00665,sit,1,5
2086,-0.010159,-0.0031379999999999,0.006593,-0.003252,0.00659,-0.007586,sit,1,5
2087,-0.003811,-0.014878,0.006652,-0.002009,0.004513,-0.004511,sit,1,5
2088,-0.005974,-0.0180789999999999,0.0098459999999999,0.001903,0.001084,-0.005972,sit,1,5
2089,-0.00063,-0.013845,0.012015,0.005746,0.002013,-0.011629,sit,1,5
2090,-0.0059159999999999,-0.008479,0.00663,-0.000499,0.000403,-0.006615,sit,1,5
2091,-0.012279,-0.006301,0.000173,-0.00217,-0.0001889999999999,-0.0096519999999999,sit,1,5
2092,-0.011207,-0.008436,-0.003017,-0.0034119999999999,0.001736,-0.009425,sit,1,5
2093,-0.006959,-0.014835,-0.005116,-0.002655,0.0027429999999999,-0.0078049999999999,sit,1,5
2094,-0.005878,-0.00952,-0.002978,0.004617,0.003855,-0.007729,sit,1,5
2095,0.001605,-0.003167,0.00027,0.004619,0.003988,-0.007963,sit,1,5
2096,0.0026379999999999,-0.011689,-0.00078,0.0019879999999999,0.001948,-0.004535,sit,1,5
2097,0.001581,-0.010615,-0.0018559999999999,0.0043799999999999,0.002029,-0.006967,sit,1,5
2098,0.002667,-0.00954,-0.005055,0.004174,0.001364,-0.005732,sit,1,5
2099,0.000548,-0.010581,-0.009341,0.002561,0.000687,-0.008494,sit,1,5
2100,-0.000516,-0.009526,-0.009349,0.001484,0.001005,-0.009273,sit,1,5
2101,0.0016179999999999,-0.009533,-0.009334,0.006121,0.001356,-0.006628,sit,1,5
2102,0.004828,-0.0042299999999999,-0.006113,0.0087459999999999,0.004789,-0.008698,sit,1,5
2103,0.008052,0.008513,0.001371,0.007764,0.0047079999999999,-0.0061979999999999,sit,1,5
2104,0.004841,0.008516,0.003485,0.001648,0.002948,-0.002995,sit,1,5
2105,0.00055,0.002144,0.002395,0.0008849999999999,0.002107,-0.005099,sit,1,5
2106,-0.002679,-0.002114,0.004514,0.000923,0.00079,-0.0077379999999999,sit,1,5
2107,-0.003746,0.002134,0.0087739999999999,0.002111,0.004574,-0.010217,sit,1,5
2108,-0.010114,0.009595,0.007648,-0.001702,0.007204,-0.006461,sit,1,5
2109,-0.0143819999999999,0.004305,0.002283,-0.0048509999999999,0.004177,-0.001325,sit,1,5
2110,-0.009082,-0.005294,0.000195,-0.007831,0.008717,-0.005954,sit,1,5
2111,-0.006991,-0.012768,0.002355,0.0010019999999999,0.0007639999999999,-0.022475,sit,1,5
2112,-0.008033,-0.004254,0.005542,0.006295,-0.005601,-0.019222,sit,1,5
2113,0.005875,0.009524,0.0109629999999999,0.003359,-0.004478,-0.016007,sit,1,5
2114,0.015482,0.005251,0.005695,0.004149,0.003026,-0.000657,sit,1,5
2115,0.012333,-0.002117,-0.013546,-0.001682,0.003571,0.000691,sit,1,5
2116,0.002707,-0.011672,-0.018949,-0.000158,0.006508,-0.004715,sit,1,5
2117,0.002621,-0.015993,-0.003989,0.007886,0.002374,-0.010318,sit,1,5
2118,0.007974,0.000984,0.008846,0.013182,0.003932,-0.007203,sit,1,5
2119,0.009103,0.012708,0.006702,0.006353,0.00517,-0.001625,sit,1,5
2120,0.003792,0.013809,0.002391,0.004548,0.005458,-0.003947,sit,1,5
2121,-0.001562,0.011689,0.004493,0.000471,0.003404,-0.006754,sit,1,5
2122,-0.0026379999999999,0.010624,0.005555,0.004301,0.003881,-0.009425,sit,1,5
2123,-0.0068909999999999,0.007468,-0.00088,0.002712,-0.0004759999999999,-0.008236,sit,1,5
2124,-0.0026379999999999,0.001075,-0.004047,0.006114,0.001292,-0.004421,sit,1,5
2125,0.005902,0.0063549999999999,0.000279,0.0056549999999999,0.005945,-0.01012,sit,1,5
2126,0.005892,0.005286,0.001349,0.001369,0.003368,-0.0128729999999999,sit,1,5
2127,0.004811,0.001032,0.000278,-0.000681,0.002882,-0.010072,sit,1,5
2128,0.0048259999999999,0.002106,-0.00186,-0.001463,0.0039299999999999,-0.011115,sit,1,5
2129,0.005892,-0.002142,-0.00612,0.0019329999999999,0.003259,-0.00808,sit,1,5
2130,0.005879,-0.0042759999999999,-0.005049,0.0038229999999999,-0.00047,-0.0067959999999999,sit,1,5
2131,-0.000498,-0.001049,-0.007233,0.003214,-0.001454,-0.006702,sit,1,5
2132,-0.003708,-0.002107,-0.006186,0.002263,0.003828,-0.0074629999999999,sit,1,5
2133,-0.005838,0.001088,-0.004069,0.002442,0.005939,-0.008322,sit,1,5
2134,-0.009039,0.005343,0.000176,0.001379,0.0056869999999999,-0.005475,sit,1,5
2135,-0.007986,0.0074239999999999,0.004436,0.003361,0.00052,-0.007801,sit,1,5
2136,-0.001589,0.006337,0.004483,0.002123,2.8000000000000003e-05,-0.004351,sit,1,5
2137,-0.000537,-0.001107,0.000227,0.002693,0.004024,-0.010203,sit,1,5
2138,-0.000542,-0.0032329999999999,-0.000839,0.0005769999999999,0.006094,-0.009411,sit,1,5
2139,-0.00801,-0.003207,-0.000891,0.002394,0.00639,-0.012138,sit,1,5
2140,-0.005862,-0.00108,-0.001948,-0.0009429999999999,0.004926,-0.0096049999999999,sit,1,5
2141,-0.0016,-0.00216,-0.001916,-0.000868,0.002817,-0.007976,sit,1,5
2142,0.000543,-0.004293,-0.006183,0.000763,0.003117,-0.004534,sit,1,5
2143,0.007996,-0.007515,-0.006127,0.005275,0.00314,-0.002993,sit,1,5
2144,0.011197,-0.003281,-0.001836,0.009452,0.000931,-0.008164,sit,1,5
2145,0.004824,0.004196,-0.000822,0.0079379999999999,-0.0002839999999999,-0.0060539999999999,sit,1,5
2146,-0.004768,0.007421,0.000176,0.0053799999999999,0.001568,-0.005328,sit,1,5
2147,-0.009055,0.0021149999999999,-0.000916,0.002456,0.00633,-0.00509,sit,1,5
2148,-0.008018,-0.0032189999999999,0.000166,0.006447,0.0073709999999999,-0.0073219999999999,sit,1,5
2149,-0.004828,-0.003238,0.002325,0.004894,0.009006,-0.006493,sit,1,5
2150,-0.0016469999999999,-0.003274,0.006608,0.0033799999999999,0.0094489999999999,-0.0049619999999999,sit,1,5
2151,-0.002729,-0.0064659999999999,0.006604,-0.000117,0.005325,-0.004943,sit,1,5
2152,0.002576,-0.012878,0.0066489999999999,-0.004989,0.001735,-0.011125,sit,1,5
2153,0.005777,-0.008645,0.010939,-0.001717,0.001946,-0.012203,sit,1,5
2154,0.0004769999999999,-0.000109,0.011959,-0.001657,0.000871,-0.010287,sit,1,5
2155,0.005816,-0.004368,0.0066599999999999,-0.0008289999999999,0.00306,-0.006606,sit,1,5
2156,0.011165,-0.004374,0.003493,0.000182,0.006645,-0.005788,sit,1,5
2157,0.010112,-0.002235,0.002415,0.001509,0.001176,-0.009106,sit,1,5
2158,0.011178,-0.004367,0.000275,0.002315,0.0018559999999999,-0.006933,sit,1,5
2159,0.009054,-0.002229,0.0002569999999999,0.003253,0.000487,-0.007865,sit,1,5
2160,0.007987,-0.001164,0.001317,0.005007,0.003388,-0.009604,sit,1,5
2161,0.006934,0.003097,0.002372,0.002203,0.003868,-0.005834,sit,1,5
2162,0.000533,0.000997,0.000194,-0.000895,0.003209,-0.005716,sit,1,5
2163,0.000543,-5.5e-05,-0.003009,0.0026449999999999,0.000589,-0.006762,sit,1,5
2164,-0.000524,0.003132,0.000184,0.006088,0.000797,-0.009018,sit,1,5
2165,0.001615,-5.4000000000000005e-05,-0.00407,0.003857,0.001785,-0.0031899999999999,sit,1,5
2166,0.002687,-0.005358,-0.010465,0.0042439999999999,0.002507,-0.0048439999999999,sit,1,5
2167,0.001634,-0.0021579999999999,-0.010476,0.00442,0.000413,-0.0064319999999999,sit,1,5
2168,-0.005839,0.00317,-0.0041259999999999,0.00581,0.002698,-0.008371,sit,1,5
2169,-0.014383,0.004253,-0.000982,0.004672,0.002546,-0.0082329999999999,sit,1,5
2170,-0.015483,0.006349,0.008622,0.007753,0.004988,-0.007244,sit,1,5
2171,-0.0155,0.010569,0.016074,0.0050729999999999,0.007571,-0.007767,sit,1,5
2172,-0.019786,0.01269,0.022451,0.003005,0.002442,-0.008931,sit,1,5
2173,-0.018739,0.008425,0.0224639999999999,-0.001609,0.001901,-0.009183,sit,1,5
2174,-0.014495,-0.0001,0.0193,0.000628,0.004601,-0.009104,sit,1,5
2175,-0.009123,0.002038,0.012925,-0.002659,0.00612,-0.006586,sit,1,5
2176,-0.0112,0.004218,0.002225,-0.002426,0.006229,-0.008645,sit,1,5
2177,-0.00476,0.005291,-0.005209,-0.002505,0.004293,-0.009068,sit,1,5
2178,0.006979,0.004186,-0.007272,-0.001689,0.0039829999999999,-0.005699,sit,1,5
2179,0.009109,0.000992,-0.009389,0.002946,0.001023,-0.0056869999999999,sit,1,5
2180,0.006965,-0.001131,-0.0094019999999999,0.001385,0.002382,-0.007739,sit,1,5
2181,0.002678,-0.0032549999999999,-0.007293,0.004169,0.008662,-0.00845,sit,1,5
2182,-0.000523,-6.1e-05,-0.004114,0.002921,0.005468,-0.0040079999999999,sit,1,5
2183,-0.003743,0.002057,0.00227,0.006301,-0.000236,-0.007137,sit,1,5
2184,-0.000566,0.004147,0.009767,0.00359,0.002919,-0.0137759999999999,sit,1,5
2185,0.00153,-0.001201,0.012993,-0.001454,0.005314,-0.015995,sit,1,5
2186,-0.0026829999999999,0.003105,0.005481,0.00332,-0.005227,-0.016397,sit,1,5
2187,0.001715,0.022303,-0.004127,-0.000496,-0.0067319999999999,-0.009881,sit,1,5
2188,0.017695,0.015859,-0.005075,-0.001033,0.000413,-0.00386,sit,1,5
2189,0.0283199999999999,0.003045,-0.008202,0.00416,0.010295,0.005878,sit,1,5
2190,0.020859,0.004143,-0.0093239999999999,0.007461,0.011618,0.001633,sit,1,5
2191,0.0005549999999999,0.001001,-0.005189,0.0047539999999999,0.00506,-0.004176,sit,1,5
2192,-0.00487,-0.0096709999999999,0.0044009999999999,0.004005,-0.001855,-0.004732,sit,1,5
2193,-0.003813,-0.010743,0.005478,0.00569,0.0008269999999999,-0.003392,sit,1,5
2194,0.0004969999999999,-0.004353,0.002296,0.005541,0.004654,-0.00772,sit,1,5
2195,-0.0026609999999999,0.010551,0.0075959999999999,0.007677,0.008003,-0.012602,sit,1,5
2196,-0.006933,0.012684,0.010768,0.000576,0.0049549999999999,-0.011912,sit,1,5
2197,-0.004852,0.003081,0.012931,0.005847,0.000396,-0.003093,sit,1,5
2198,-0.000575,0.003075,0.010825,0.004206,-0.000319,0.0015,sit,1,5
2199,-0.00266,0.010553,0.007597,0.0036479999999999,-0.0035329999999999,0.002236,sit,1,5
2200,-0.006903,0.010589,0.002226,-0.003817,-0.000404,-0.008097,sit,1,5
2201,-0.010108,0.0052899999999999,-0.0020629999999999,-0.006005,0.0005549999999999,-0.010194,sit,1,5
2202,-0.003757,-0.002214,0.002248,-0.00113,0.00301,-0.019545,sit,1,5
2203,0.013294,-0.005475,0.003439,-0.002155,0.005159,-0.028446,sit,1,5
2204,0.016481,-0.0086819999999999,0.0034659999999999,-0.00349,0.005151,-0.022259,sit,1,5
2205,0.0165,-0.0065439999999999,0.001326,0.0018859999999999,0.006364,-0.005573,sit,1,5
2206,0.021853,-0.005484,-0.001843,-0.001006,0.006337,-0.001255,sit,1,5
2207,0.018657,-0.011835,-0.009334,-0.001302,0.004705,0.004509,sit,1,5
2208,0.0069489999999999,-0.009646,-0.013692,0.005757,0.004814,0.004261,sit,1,5
2209,0.000547,-0.011743,-0.01587,0.012493,0.007773,-0.002451,sit,1,5
2210,0.000513,-0.010721,-0.00627,0.012588,0.006321,-0.007285,sit,1,5
2211,0.0037229999999999,-0.002234,0.000152,0.010597,0.0047,-0.006709,sit,1,5
2212,0.004789,-0.0001149999999999,0.002293,0.007659,0.003551,-0.003868,sit,1,5
2213,0.003684,-0.002266,0.008698,0.00796,-0.000592,-0.0075299999999999,sit,1,5
2214,0.004732,-0.001225,0.0140449999999999,0.001902,-0.0002529999999999,-0.0077959999999999,sit,1,5
2215,-0.0016539999999999,-0.00119,0.010796,-0.00225,-0.002888,-0.007778,sit,1,5
2216,-0.004854,-0.006484,0.005439,0.00117,-0.002927,-0.006654,sit,1,5
2217,-0.000591,-0.01393,-0.000931,-0.002046,0.001041,-0.011059,sit,1,5
2218,0.003689,-0.0160699999999999,-0.004118,-0.0010279999999999,0.004801,-0.012724,sit,1,5
2219,0.002636,-0.010749,-0.001996,0.002867,0.004262,-0.011454,sit,1,5
2220,-0.001598,-0.002217,-0.000968,-0.001642,0.0053799999999999,-0.009675,sit,1,5
2221,-0.003751,-0.001166,0.004356,-0.001518,0.004918,-0.008086,sit,1,5
2222,-0.001622,-0.000117,0.006506,-0.001218,0.003828,-0.0052,sit,1,5
2223,0.003678,-0.006531,0.007619,0.000346,0.004236,-0.004974,sit,1,5
2224,0.00264,-0.003319,0.004403,0.000566,0.006497,-0.008186,sit,1,5
2225,0.000549,0.000971,-0.000958,0.002305,0.003941,-0.006261,sit,1,5
2226,0.003771,-0.0011539999999999,-0.007358,0.003752,0.00391,-0.00449,sit,1,5
2227,0.008048,-0.003282,-0.011598,0.002032,0.006448,-0.0040219999999999,sit,1,5
2228,0.008062,0.000975,-0.010535,0.003394,0.002947,-0.0080159999999999,sit,1,5
2229,0.000599,0.0084319999999999,-0.004187,0.0032359999999999,0.0015279999999999,-0.006925,sit,1,5
2230,-0.006879,0.00845,-0.002103,0.003573,0.0025,-0.007443,sit,1,5
2231,-0.005846,0.002051,-0.001019,0.002851,0.0037979999999999,-0.0065629999999999,sit,1,5
2232,-0.002698,-0.001189,0.007553,0.007353,0.003054,-0.006484,sit,1,5
2233,-0.003746,0.004137,0.008607,0.007704,0.001657,-0.008393,sit,1,5
2234,-0.006929,0.007333,0.008565,0.0034659999999999,0.001669,-0.00972,sit,1,5
2235,-0.006938,0.003081,0.006434,-0.000277,0.001952,-0.008345,sit,1,5
2236,-0.005867,0.000959,0.003239,-0.0025109999999999,0.007764,-0.007573,sit,1,5
2237,-0.007962,0.006305,1.3e-05,0.001801,0.003288,-0.011563,sit,1,5
2238,-0.0079379999999999,0.009509,-0.002128,-0.001312,0.002194,-0.008262,sit,1,5
2239,0.001644,0.005214,-0.0020559999999999,-0.0008179999999999,0.005424,-0.005763,sit,1,5
2240,0.009112,0.003066,-0.004138,0.001459,0.008094,-0.005799,sit,1,5
2241,0.010168,-0.00119,-0.006261,0.003717,0.009608,-0.007173,sit,1,5
2242,0.002653,-0.009705,-0.004183,0.0068569999999999,0.00228,-0.007567,sit,1,5
2243,0.001563,-0.008661,0.002217,0.008499,-0.000601,-0.007681,sit,1,5
2244,0.001596,0.000919,0.004342,0.008672,0.001474,-0.006797,sit,1,5
2245,-0.003753,0.001986,0.008576,0.0048579999999999,0.005806,-0.00035,sit,1,5
2246,0.000509,-0.001215,0.006474,0.011254,0.0009599999999999,-0.008235,sit,1,5
2247,-0.0016239999999999,-0.002268,0.005393,0.008806,0.0011949999999999,-0.015698,sit,1,5
2248,0.000495,-0.0012259999999999,0.009679,0.007703,0.003439,-0.013077,sit,1,5
2249,0.004801,0.001976,0.004364,-0.001725,-4.5e-05,-0.003502,sit,1,5
2250,0.008009,-0.001219,-0.0009689999999999,-0.001259,0.003887,-0.004967,sit,1,5
2251,0.006951,-0.000146,-0.0020469999999999,0.000181,0.006217,-0.0060079999999999,sit,1,5
2252,0.002665,-0.00227,6.3e-05,0.00018,0.002032,-0.010066,sit,1,5
2253,0.00266,-0.001214,0.0021969999999999,0.000636,0.004113,-0.009784,sit,1,5
2254,0.003722,-0.002283,0.002206,-0.00121,0.0039689999999999,-0.007036,sit,1,5
2255,0.010099,-0.008692,0.001191,0.0038909999999999,0.005528,-0.004627,sit,1,5
2256,0.01117,-0.00763,0.001197,0.0028309999999999,0.005724,-0.010549,sit,1,5
2257,0.0037159999999999,-0.004408,0.00114,0.001048,0.004156,-0.008906,sit,1,5
2258,0.0005059999999999,-0.004406,0.003254,0.002152,0.001122,-0.005742,sit,1,5
2259,0.001588,-0.000153,0.004325,0.000814,-0.002044,-0.005883,sit,1,5
2260,0.003703,-0.000177,0.0086129999999999,0.002886,0.0006799999999999,-0.0118129999999999,sit,1,5
2261,0.000517,0.001969,0.00752,0.003314,0.0033299999999999,-0.009506,sit,1,5
2262,-0.000521,0.00306,0.00217,0.001055,0.003546,-0.0070409999999999,sit,1,5
2263,-0.0015689999999999,0.003081,-0.00211,0.00292,0.001509,-0.00856,sit,1,5
2264,0.000546,-0.000127,-0.001023,0.001168,0.003155,-0.006314,sit,1,5
2265,0.001612,-0.001191,-0.0020829999999999,0.005306,0.003315,-0.008031,sit,1,5
2266,0.002689,0.000936,-0.002078,0.0034159999999999,0.003621,-0.0032979999999999,sit,1,5
